"Date","Price","Open","High","Low","Vol.","Change %"
"09/04/1997","831.82","834.69","835.26","826.37","","-0.28%"
"09/03/1997","834.18","828.74","841.74","828.67","","0.89%"
"09/02/1997","826.83","810.31","828.19","810.31","","2.07%"
"09/01/1997","810.05","830.90","830.90","806.22","","-2.75%"
"08/29/1997","832.93","863.83","863.83","832.18","","-3.74%"
"08/28/1997","865.30","861.27","866.73","856.40","","0.40%"
"08/27/1997","861.85","847.47","861.85","847.33","","1.81%"
"08/26/1997","846.52","846.98","850.01","844.74","","-0.05%"
"08/25/1997","846.91","844.86","852.32","844.79","","0.37%"
"08/22/1997","843.80","861.05","861.05","839.93","","-2.12%"
"08/21/1997","862.06","866.62","867.01","858.60","","-0.51%"
"08/20/1997","866.47","850.01","869.45","850.01","","1.94%"
"08/19/1997","850.01","838.35","850.09","838.35","","1.35%"
"08/15/1997","838.71","840.13","844.04","835.85","","-0.21%"
"08/14/1997","840.45","837.81","841.45","835.00","","0.42%"
"08/13/1997","836.94","840.68","844.48","836.94","","-0.49%"
"08/12/1997","841.05","854.13","856.17","841.05","","-1.43%"
"08/11/1997","853.29","850.69","854.29","842.57","","0.30%"
"08/08/1997","850.73","849.23","850.73","836.47","","0.10%"
"08/07/1997","849.88","857.70","860.22","847.18","","-0.88%"
"08/06/1997","857.44","839.50","857.44","839.50","","2.23%"
"08/05/1997","838.71","833.40","842.00","833.38","","0.72%"
"08/04/1997","832.72","840.02","840.02","822.59","","-0.99%"
"08/01/1997","841.08","849.36","849.36","834.49","","-1.05%"
"07/31/1997","850.03","847.42","852.68","845.23","","0.33%"
"07/30/1997","847.24","849.66","856.14","844.80","","-0.21%"
"07/29/1997","849.02","852.56","859.17","848.30","","-0.37%"
"07/28/1997","852.20","840.26","852.35","840.26","","1.31%"
"07/25/1997","841.19","836.12","845.01","835.85","","0.61%"
"07/24/1997","836.12","821.70","838.57","815.02","","1.75%"
"07/23/1997","821.70","814.00","823.57","814.00","","1.01%"
"07/22/1997","813.47","791.35","813.47","791.35","","2.88%"
"07/21/1997","790.70","802.11","802.11","784.28","","-1.42%"
"07/18/1997","802.11","814.39","814.39","800.26","","-1.62%"
"07/17/1997","815.35","826.37","830.06","811.20","","-1.33%"
"07/16/1997","826.37","806.59","826.37","806.59","","2.28%"
"07/15/1997","807.91","835.37","835.37","803.25","","-3.38%"
"07/14/1997","836.14","850.62","854.40","833.19","","-1.70%"
"07/11/1997","850.62","845.23","857.32","845.23","","0.59%"
"07/10/1997","845.62","846.37","849.69","841.35","","-0.08%"
"07/08/1997","846.33","841.83","849.64","841.83","","0.55%"
"07/07/1997","841.69","838.14","848.74","838.14","","0.45%"
"07/04/1997","837.95","831.71","837.95","830.97","","0.78%"
"07/03/1997","831.44","823.91","831.86","823.91","","0.89%"
"07/02/1997","824.11","818.67","825.09","818.67","","0.70%"
"07/01/1997","818.40","810.32","820.67","810.32","","1.11%"
"06/30/1997","809.41","808.36","809.57","803.32","","-0.06%"
"06/27/1997","809.93","811.55","817.65","808.48","","-0.23%"
"06/26/1997","811.83","820.51","820.51","810.55","","-1.01%"
"06/25/1997","820.14","825.04","830.16","817.22","","-0.63%"
"06/24/1997","825.33","814.44","826.48","813.67","","1.34%"
"06/23/1997","814.39","821.93","821.93","814.39","","-0.99%"
"06/20/1997","822.50","827.05","828.34","822.12","","-0.44%"
"06/19/1997","826.12","817.17","827.69","817.17","","1.11%"
"06/18/1997","817.02","801.51","817.28","800.24","","2.01%"
"06/17/1997","800.96","813.40","813.40","798.59","","-1.53%"
"06/13/1997","813.40","813.00","815.34","811.24","","-0.14%"
"06/12/1997","814.50","803.85","814.85","803.85","","1.36%"
"06/11/1997","803.57","805.45","805.59","798.45","","-0.23%"
"06/10/1997","805.45","803.61","805.45","801.53","","0.31%"
"06/06/1997","802.95","788.79","802.95","788.79","","1.79%"
"06/05/1997","788.86","790.37","791.48","788.10","","-0.15%"
"06/04/1997","790.07","788.73","791.94","784.56","","0.17%"
"06/03/1997","788.73","792.58","801.35","786.81","","-0.42%"
"06/02/1997","792.09","778.93","792.09","778.93","","1.80%"
"05/30/1997","778.08","767.46","780.65","767.46","","1.40%"
"05/29/1997","767.31","760.00","767.63","757.75","","0.97%"
"05/28/1997","759.91","765.25","765.25","758.99","","-0.70%"
"05/27/1997","765.29","769.06","769.26","762.59","","-0.47%"
"05/26/1997","768.92","767.67","770.35","766.16","","0.16%"
"05/23/1997","767.67","765.52","768.05","761.33","","0.29%"
"05/22/1997","765.42","764.82","768.23","762.08","","0.09%"
"05/21/1997","764.71","754.15","764.71","750.95","","1.42%"
"05/20/1997","754.01","744.90","754.07","744.81","","1.25%"
"05/19/1997","744.67","742.83","744.67","738.94","","0.22%"
"05/16/1997","743.03","742.55","745.08","740.88","","0.07%"
"05/15/1997","742.51","735.42","743.79","735.42","","1.08%"
"05/14/1997","734.58","730.05","735.31","726.45","","0.73%"
"05/13/1997","729.29","727.86","729.49","725.83","","0.32%"
"05/12/1997","726.96","723.68","728.55","722.54","","0.44%"
"05/09/1997","723.78","726.62","728.67","722.90","","-0.39%"
"05/08/1997","726.62","724.79","730.43","724.79","","0.25%"
"05/07/1997","724.79","733.44","733.53","723.98","","-1.26%"
"05/06/1997","734.03","738.28","738.29","733.88","","-0.58%"
"05/05/1997","738.28","732.25","738.30","727.41","","0.82%"
"05/02/1997","732.30","722.66","732.72","722.66","","1.34%"
"04/30/1997","722.60","729.14","733.60","721.89","","-0.83%"
"04/29/1997","728.66","716.90","728.66","716.90","","1.70%"
"04/28/1997","716.51","715.87","716.55","713.24","","0.14%"
"04/25/1997","715.48","705.06","715.48","703.91","","0.80%"
"04/24/1997","709.78","722.14","722.83","708.15","","-1.70%"
"04/23/1997","722.07","715.20","722.25","715.20","","1.02%"
"04/22/1997","714.77","697.85","714.77","697.85","","2.42%"
"04/21/1997","697.85","703.76","703.76","697.29","","-0.85%"
"04/18/1997","703.85","708.70","708.96","703.24","","-0.68%"
"04/17/1997","708.70","716.52","716.52","708.52","","-1.01%"
"04/16/1997","715.93","706.82","715.93","706.82","","1.31%"
"04/15/1997","706.65","689.62","707.08","689.62","","2.48%"
"04/14/1997","689.54","684.18","690.11","670.86","","0.49%"
"04/11/1997","686.15","705.76","705.76","685.99","","-2.80%"
"04/10/1997","705.91","712.40","712.40","700.49","","-0.99%"
"04/09/1997","712.98","716.73","719.50","712.66","","-0.50%"
"04/08/1997","716.54","721.84","721.84","714.90","","-0.79%"
"04/07/1997","722.21","723.20","725.46","720.52","","-0.03%"
"04/04/1997","722.42","718.14","722.67","713.31","","0.57%"
"04/03/1997","718.29","729.01","729.01","715.68","","-1.47%"
"04/02/1997","729.01","714.94","729.01","712.69","","1.92%"
"04/01/1997","715.25","706.34","715.39","702.36","","1.30%"
"03/31/1997","706.08","737.57","737.96","705.86","","-4.47%"
"03/26/1997","739.15","744.53","745.24","738.07","","-0.71%"
"03/25/1997","744.46","743.39","751.14","743.09","","0.34%"
"03/24/1997","741.91","731.12","741.91","730.76","","1.57%"
"03/21/1997","730.41","723.53","732.10","723.53","","0.95%"
"03/20/1997","723.53","708.93","723.53","708.62","","2.07%"
"03/19/1997","708.85","706.94","709.74","704.98","","0.34%"
"03/18/1997","706.47","702.63","709.65","702.63","","0.57%"
"03/17/1997","702.45","711.44","711.57","696.29","","-1.30%"
"03/14/1997","711.70","708.96","714.22","706.02","","0.41%"
"03/13/1997","708.78","717.78","717.78","701.05","","-1.28%"
"03/12/1997","717.97","726.87","729.75","717.14","","-1.21%"
"03/11/1997","726.77","741.75","741.75","726.48","","-2.05%"
"03/10/1997","742.00","730.76","742.00","730.76","","1.59%"
"03/07/1997","730.36","720.02","735.79","720.02","","1.46%"
"03/06/1997","719.82","722.41","725.47","716.50","","-0.21%"
"03/05/1997","721.30","721.00","722.43","716.44","","0.04%"
"03/04/1997","721.00","717.57","730.98","717.57","","0.63%"
"03/03/1997","716.46","717.06","717.36","703.90","","-0.17%"
"02/28/1997","717.65","723.48","723.48","710.82","","-0.90%"
"02/27/1997","724.19","742.36","743.08","722.42","","-2.45%"
"02/26/1997","742.36","753.04","753.04","734.83","","-1.37%"
"02/25/1997","752.67","758.99","759.73","748.72","","-0.86%"
"02/24/1997","759.17","741.39","759.17","741.39","","2.47%"
"02/21/1997","740.86","727.58","740.86","726.60","","1.80%"
"02/20/1997","727.76","729.92","730.08","726.26","","-0.27%"
"02/19/1997","729.72","731.82","738.73","728.69","","-0.29%"
"02/18/1997","731.82","734.19","734.38","727.24","","-0.32%"
"02/17/1997","734.19","725.39","734.19","725.39","","1.20%"
"02/14/1997","725.49","724.04","726.12","719.58","","0.14%"
"02/13/1997","724.47","718.91","724.69","718.91","","0.84%"
"02/12/1997","718.42","708.39","718.42","708.39","","1.47%"
"02/11/1997","708.02","707.63","712.38","707.40","","0.12%"
"02/10/1997","707.16","702.99","707.27","698.83","","0.59%"
"02/07/1997","702.99","698.47","704.95","698.47","","0.70%"
"02/06/1997","698.10","699.48","700.07","690.25","","-0.16%"
"02/05/1997","699.24","707.74","710.73","699.24","","-1.17%"
"02/04/1997","707.51","705.89","709.22","701.97","","0.19%"
"02/03/1997","706.19","693.06","706.22","693.06","","1.98%"
"01/31/1997","692.51","690.84","694.82","690.09","","0.48%"
"01/30/1997","689.21","677.78","689.21","677.78","","1.82%"
"01/29/1997","676.89","666.07","677.26","666.07","","1.59%"
"01/28/1997","666.30","657.24","673.61","657.24","","1.49%"
"01/27/1997","656.51","661.58","661.58","652.85","","-0.82%"
"01/24/1997","661.95","676.95","676.95","658.84","","-2.26%"
"01/23/1997","677.29","679.57","683.04","677.15","","-0.32%"
"01/22/1997","679.47","686.61","688.53","678.82","","-1.04%"
"01/21/1997","686.61","686.74","693.08","686.02","","0.01%"
"01/20/1997","686.56","681.25","686.56","678.63","","0.82%"
"01/17/1997","680.98","686.43","687.24","679.50","","-0.74%"
"01/16/1997","686.04","691.73","698.04","682.75","","-0.82%"
"01/15/1997","691.73","688.39","691.96","685.10","","0.49%"
"01/14/1997","688.39","674.83","690.50","674.83","","2.08%"
"01/13/1997","674.38","674.93","678.44","670.08","","-0.08%"
"01/10/1997","674.93","672.21","674.93","670.54","","0.41%"
"01/09/1997","672.17","664.47","672.17","664.47","","1.14%"
"01/08/1997","664.58","664.02","671.60","663.72","","0.16%"
"01/07/1997","663.49","656.98","663.49","656.98","","0.99%"
"01/06/1997","656.98","651.83","662.03","651.83","","0.79%"
"01/03/1997","651.83","639.60","652.55","639.60","","1.96%"
"01/02/1997","639.30","649.34","649.34","635.60","","-1.55%"
"12/30/1996","649.37","650.23","650.81","647.59","","-0.13%"
"12/27/1996","650.23","650.15","657.49","649.36","","0.03%"
"12/26/1996","650.04","642.11","650.34","642.11","","1.23%"
"12/24/1996","642.11","638.26","642.11","638.26","","0.60%"
"12/23/1996","638.26","628.15","638.36","628.15","","1.63%"
"12/20/1996","628.00","626.44","628.39","621.59","","0.27%"
"12/19/1996","626.30","614.78","626.91","614.78","","1.87%"
"12/18/1996","614.78","612.86","620.40","612.86","","0.34%"
"12/17/1996","612.68","600.55","612.68","600.43","","2.08%"
"12/16/1996","600.20","600.43","601.27","599.75","","-0.04%"
"12/13/1996","600.43","593.53","600.43","593.53","","1.28%"
"12/12/1996","592.82","607.83","607.83","589.44","","-2.65%"
"12/11/1996","608.98","632.31","632.31","608.75","","-3.69%"
"12/10/1996","632.31","627.00","634.26","627.00","","0.85%"
"12/09/1996","627.00","626.59","628.29","626.53","","0.08%"
"12/06/1996","626.53","635.82","636.11","626.39","","-1.58%"
"12/05/1996","636.58","628.85","636.77","627.07","","1.24%"
"12/04/1996","628.76","635.56","635.65","623.60","","-1.08%"
"12/03/1996","635.65","628.66","640.44","628.66","","1.12%"
"12/02/1996","628.62","617.03","628.62","615.13","","1.88%"
"11/29/1996","617.03","603.89","618.13","603.89","","2.23%"
"11/28/1996","603.58","603.66","604.29","600.67","","-0.01%"
"11/27/1996","603.66","610.60","612.16","602.19","","-1.13%"
"11/26/1996","610.56","607.10","611.00","606.21","","0.59%"
"11/25/1996","606.96","607.06","611.28","606.96","","-0.02%"
"11/22/1996","607.06","603.08","607.46","603.08","","0.67%"
"11/21/1996","603.03","602.72","605.70","602.36","","0.05%"
"11/20/1996","602.72","607.08","607.08","597.06","","-0.74%"
"11/19/1996","607.19","609.28","609.69","606.29","","-0.34%"
"11/18/1996","609.28","603.69","609.64","603.69","","1.01%"
"11/15/1996","603.21","605.24","609.20","602.77","","-0.34%"
"11/14/1996","605.24","597.32","605.34","597.05","","1.37%"
"11/13/1996","597.05","593.06","598.72","593.06","","0.69%"
"11/12/1996","592.97","587.91","596.61","587.91","","0.91%"
"11/11/1996","587.60","579.59","587.62","578.58","","1.42%"
"11/08/1996","579.36","583.14","583.14","579.23","","-0.67%"
"11/07/1996","583.29","580.52","583.88","577.04","","0.61%"
"11/06/1996","579.73","583.67","584.17","577.87","","-0.65%"
"11/05/1996","583.53","582.39","586.94","582.39","","0.22%"
"11/04/1996","582.26","573.90","582.86","573.90","","1.46%"
"11/01/1996","573.90","570.31","574.30","569.93","","0.60%"
"10/31/1996","570.45","569.98","571.18","566.63","","0.04%"
"10/30/1996","570.23","570.65","571.43","567.95","","0.01%"
"10/29/1996","570.16","562.47","571.03","562.42","","1.41%"
"10/28/1996","562.22","559.57","563.27","559.57","","0.47%"
"10/25/1996","559.57","560.98","561.12","558.37","","-0.25%"
"10/24/1996","560.98","561.09","566.10","560.15","","0.00%"
"10/23/1996","560.98","554.08","560.98","547.51","","1.20%"
"10/22/1996","554.33","557.17","557.42","547.94","","-0.55%"
"10/21/1996","557.42","569.75","569.97","556.91","","-2.15%"
"10/18/1996","569.65","570.21","573.40","569.03","","-0.01%"
"10/17/1996","569.72","560.67","569.72","560.67","","1.64%"
"10/16/1996","560.55","577.37","577.37","560.44","","-3.16%"
"10/15/1996","578.85","584.07","584.58","573.73","","-0.89%"
"10/14/1996","584.03","584.29","584.29","580.61","","-0.05%"
"10/11/1996","584.32","584.91","585.87","582.44","","-0.05%"
"10/10/1996","584.61","583.24","584.61","578.27","","0.25%"
"10/09/1996","583.14","590.11","590.83","582.21","","-1.18%"
"10/08/1996","590.11","579.43","592.65","579.43","","1.91%"
"10/07/1996","579.06","577.49","579.31","576.44","","0.25%"
"10/04/1996","577.62","575.84","581.15","575.84","","0.39%"
"10/03/1996","575.38","571.08","576.04","570.98","","0.86%"
"10/02/1996","570.50","561.03","570.73","561.03","","1.70%"
"10/01/1996","560.99","559.53","560.99","556.43","","0.38%"
"09/30/1996","558.86","555.65","558.89","555.65","","0.58%"
"09/27/1996","555.65","551.73","556.49","551.73","","0.86%"
"09/26/1996","550.91","544.32","552.32","544.32","","1.20%"
"09/25/1996","544.37","545.33","545.62","543.74","","-0.20%"
"09/24/1996","545.44","545.25","551.39","545.23","","0.05%"
"09/23/1996","545.18","547.57","547.57","542.50","","-0.51%"
"09/20/1996","548.00","552.04","553.41","547.67","","-0.73%"
"09/19/1996","552.04","547.85","552.04","546.53","","0.77%"
"09/18/1996","547.81","545.32","548.77","545.32","","0.46%"
"09/17/1996","545.32","547.31","547.47","543.19","","-0.35%"
"09/16/1996","547.21","540.78","548.00","540.30","","1.21%"
"09/13/1996","540.67","537.63","546.51","537.63","","0.57%"
"09/12/1996","537.63","535.14","537.74","530.73","","0.57%"
"09/11/1996","534.59","534.70","539.15","534.59","","0.01%"
"09/10/1996","534.53","537.96","538.04","533.82","","-0.78%"
"09/09/1996","538.74","532.82","542.41","532.82","","1.22%"
"09/06/1996","532.26","520.85","535.19","520.76","","2.15%"
"09/05/1996","521.08","516.32","521.63","516.32","","0.88%"
"09/04/1996","516.53","518.71","518.92","515.58","","-0.45%"
"09/03/1996","518.86","510.25","518.86","510.25","","1.74%"
"09/02/1996","509.98","509.49","509.99","509.35","","0.11%"
"08/30/1996","509.43","504.79","510.04","504.79","","1.01%"
"08/29/1996","504.34","509.26","509.26","503.28","","-1.14%"
"08/28/1996","510.15","514.08","514.23","508.61","","-0.87%"
"08/27/1996","514.64","497.51","514.64","497.51","","3.44%"
"08/26/1996","497.51","500.55","503.05","496.95","","-0.57%"
"08/23/1996","500.37","491.71","500.46","491.06","","1.76%"
"08/22/1996","491.71","497.29","501.90","491.34","","-1.08%"
"08/21/1996","497.06","513.28","513.28","495.14","","-3.37%"
"08/20/1996","514.40","524.98","524.98","513.15","","-2.04%"
"08/16/1996","525.09","517.22","525.09","517.22","","1.63%"
"08/15/1996","516.66","508.61","519.10","500.31","","3.36%"
"08/14/1996","499.87","499.61","504.60","495.54","","-0.11%"
"08/13/1996","500.40","523.34","523.45","494.61","","-4.79%"
"08/12/1996","525.58","534.39","534.39","523.61","","-1.87%"
"08/09/1996","535.62","550.65","550.76","533.08","","-2.54%"
"08/08/1996","549.60","552.44","552.44","548.32","","-0.58%"
"08/07/1996","552.80","551.92","554.50","548.38","","0.30%"
"08/06/1996","551.13","549.15","551.13","543.38","","0.32%"
"08/05/1996","549.35","554.20","557.15","548.97","","-0.93%"
"08/02/1996","554.49","537.49","557.03","537.49","","3.32%"
"08/01/1996","536.69","529.99","538.50","529.99","","1.44%"
"07/31/1996","529.09","536.56","536.67","528.45","","-1.45%"
"07/30/1996","536.90","519.67","536.90","519.59","","3.41%"
"07/29/1996","519.22","504.74","523.98","504.74","","2.84%"
"07/26/1996","504.86","528.66","532.47","504.86","","-4.10%"
"07/25/1996","526.43","532.55","532.55","515.77","","-1.20%"
"07/24/1996","532.84","540.66","540.66","528.06","","-1.53%"
"07/23/1996","541.10","551.46","553.30","540.99","","-1.88%"
"07/22/1996","551.46","559.82","559.93","550.72","","-1.49%"
"07/19/1996","559.82","551.80","560.03","551.29","","1.55%"
"07/18/1996","551.30","552.21","561.02","551.30","","-0.18%"
"07/17/1996","552.27","543.47","552.42","543.36","","1.66%"
"07/16/1996","543.27","544.18","544.18","521.65","","-0.45%"
"07/15/1996","545.75","570.45","570.45","545.75","","-4.44%"
"07/12/1996","571.13","566.80","573.09","566.80","","0.77%"
"07/11/1996","566.74","567.71","571.15","565.70","","-0.09%"
"07/10/1996","567.26","573.10","573.70","564.71","","-1.02%"
"07/08/1996","573.10","591.66","591.66","571.46","","-3.28%"
"07/05/1996","592.56","606.72","606.72","591.48","","-2.35%"
"07/04/1996","606.82","602.65","606.82","602.35","","0.69%"
"07/03/1996","602.65","600.56","603.72","599.69","","0.48%"
"07/02/1996","599.78","603.19","603.19","598.68","","-0.66%"
"07/01/1996","603.75","607.40","607.40","598.07","","-0.60%"
"06/28/1996","607.40","615.90","615.90","606.20","","-1.39%"
"06/27/1996","615.97","617.11","617.80","614.23","","-0.26%"
"06/26/1996","617.55","612.68","617.70","612.68","","0.96%"
"06/25/1996","611.68","611.63","613.85","610.62","","0.05%"
"06/24/1996","611.40","606.92","614.41","606.92","","0.74%"
"06/21/1996","606.92","590.33","606.92","590.33","","2.89%"
"06/20/1996","589.88","591.93","591.93","586.41","","-0.42%"
"06/19/1996","592.37","590.27","592.49","589.27","","0.37%"
"06/18/1996","590.17","586.16","591.73","586.16","","0.86%"
"06/14/1996","585.13","585.84","589.26","578.21","","-0.11%"
"06/13/1996","585.80","580.36","585.84","579.10","","0.94%"
"06/12/1996","580.36","584.41","589.78","580.11","","-0.67%"
"06/11/1996","584.25","596.24","596.24","584.24","","-2.03%"
"06/07/1996","596.33","599.61","599.75","592.25","","-0.67%"
"06/06/1996","600.35","600.83","605.55","599.86","","0.29%"
"06/05/1996","598.61","580.81","598.61","580.81","","3.09%"
"06/04/1996","580.66","581.12","587.32","580.39","","-0.03%"
"06/03/1996","580.85","600.02","600.02","579.62","","-3.26%"
"05/31/1996","600.44","603.79","604.08","594.83","","-0.55%"
"05/30/1996","603.79","598.55","603.79","594.73","","0.75%"
"05/29/1996","599.32","611.07","611.33","596.48","","-1.92%"
"05/28/1996","611.07","610.44","613.49","610.22","","0.19%"
"05/27/1996","609.89","606.99","609.89","606.22","","0.49%"
"05/24/1996","606.89","598.80","606.89","597.65","","1.35%"
"05/23/1996","598.80","612.89","612.89","597.62","","-2.34%"
"05/22/1996","613.13","612.66","613.13","605.70","","0.08%"
"05/21/1996","612.66","615.78","619.37","608.41","","-0.39%"
"05/20/1996","615.05","610.01","616.52","605.88","","0.83%"
"05/17/1996","610.01","599.83","612.12","599.83","","1.79%"
"05/16/1996","599.27","599.03","601.94","596.02","","0.04%"
"05/15/1996","599.03","586.22","599.76","586.22","","2.54%"
"05/14/1996","584.18","578.40","588.86","578.18","","1.04%"
"05/13/1996","578.18","569.55","578.41","569.40","","1.39%"
"05/10/1996","570.28","567.89","574.14","567.06","","0.43%"
"05/09/1996","567.82","571.05","572.89","567.03","","-0.55%"
"05/08/1996","570.96","561.27","571.02","561.27","","1.76%"
"05/07/1996","561.06","554.63","561.68","554.30","","1.19%"
"05/06/1996","554.44","548.88","554.44","544.51","","0.91%"
"05/03/1996","549.43","560.48","560.52","548.12","","-1.97%"
"05/02/1996","560.48","566.11","570.06","560.03","","-0.99%"
"04/30/1996","566.11","560.30","567.34","560.30","","1.04%"
"04/29/1996","560.30","560.52","560.77","556.25","","-0.16%"
"04/26/1996","561.18","561.10","566.01","559.77","","-0.33%"
"04/25/1996","563.06","557.10","563.26","554.65","","1.19%"
"04/24/1996","556.43","561.85","563.11","556.30","","-0.98%"
"04/23/1996","561.96","554.33","561.96","549.90","","1.34%"
"04/22/1996","554.55","554.27","562.25","552.76","","0.15%"
"04/19/1996","553.72","538.21","555.03","538.21","","2.92%"
"04/18/1996","537.99","531.96","538.02","531.96","","1.13%"
"04/17/1996","531.96","531.97","534.66","531.16","","0.00%"
"04/16/1996","531.97","529.99","534.84","529.52","","0.37%"
"04/15/1996","529.99","524.38","531.37","524.27","","1.18%"
"04/12/1996","523.83","515.32","526.19","515.32","","1.67%"
"04/11/1996","515.25","509.82","515.25","509.82","","1.05%"
"04/10/1996","509.88","502.72","513.13","502.72","","1.42%"
"04/09/1996","502.72","500.46","503.85","500.43","","0.50%"
"04/08/1996","500.24","510.31","510.31","500.14","","-2.04%"
"04/03/1996","510.64","515.88","515.88","510.22","","-1.08%"
"04/02/1996","516.21","513.78","516.71","513.78","","0.47%"
"04/01/1996","513.78","509.77","514.07","509.66","","0.87%"
"03/29/1996","509.35","508.31","511.03","508.31","","0.26%"
"03/28/1996","508.05","507.14","508.07","503.68","","0.05%"
"03/27/1996","507.81","518.76","518.76","507.17","","-2.14%"
"03/26/1996","518.89","525.05","525.05","518.25","","-1.17%"
"03/25/1996","525.05","518.01","528.22","518.01","","1.46%"
"03/22/1996","517.49","507.70","517.51","507.70","","1.89%"
"03/21/1996","507.90","499.36","508.60","499.36","","1.85%"
"03/20/1996","498.68","497.76","501.52","497.48","","0.34%"
"03/19/1996","496.98","499.49","499.59","496.86","","-0.56%"
"03/18/1996","499.79","497.65","503.25","497.65","","0.46%"
"03/15/1996","497.50","500.53","500.53","490.92","","-0.87%"
"03/14/1996","501.88","507.50","512.78","497.57","","-1.11%"
"03/13/1996","507.50","493.23","507.82","493.23","","3.01%"
"03/12/1996","492.69","499.86","500.68","492.32","","-1.43%"
"03/11/1996","499.86","498.05","499.86","497.04","","0.50%"
"03/08/1996","497.38","517.14","517.14","497.38","","-3.90%"
"03/07/1996","517.59","522.58","522.58","514.69","","-1.29%"
"03/06/1996","524.33","530.65","530.65","524.21","","-1.19%"
"03/05/1996","530.65","528.18","530.65","523.50","","0.54%"
"03/04/1996","527.78","515.58","528.05","515.58","","2.49%"
"03/01/1996","514.94","498.07","514.94","497.39","","3.86%"
"02/29/1996","495.78","514.27","514.27","495.70","","-3.90%"
"02/28/1996","515.92","512.54","517.53","512.12","","0.70%"
"02/27/1996","512.35","513.63","513.63","506.39","","-0.43%"
"02/26/1996","514.57","525.43","525.43","514.55","","-2.14%"
"02/23/1996","525.84","523.13","530.48","523.13","","0.55%"
"02/22/1996","522.98","523.78","526.52","521.37","","-0.10%"
"02/21/1996","523.48","520.59","525.91","520.59","","0.57%"
"02/20/1996","520.50","516.23","520.82","507.94","","0.82%"
"02/19/1996","516.28","520.42","520.42","512.54","","-0.82%"
"02/16/1996","520.55","536.50","536.50","520.55","","-3.19%"
"02/15/1996","537.69","543.96","544.16","533.55","","-1.35%"
"02/14/1996","545.04","551.80","552.09","539.46","","-1.66%"
"02/13/1996","554.26","553.68","557.59","553.32","","0.00%"
"02/12/1996","554.27","552.81","554.90","550.09","","0.36%"
"02/09/1996","552.28","551.62","561.21","551.21","","0.27%"
"02/08/1996","550.82","549.22","551.75","548.36","","0.46%"
"02/07/1996","548.28","545.39","549.46","545.39","","0.53%"
"02/06/1996","545.39","535.11","545.58","535.11","","1.95%"
"02/05/1996","534.94","555.58","555.58","534.67","","-3.90%"
"02/02/1996","556.66","558.44","558.44","553.31","","-0.33%"
"02/01/1996","558.53","562.78","562.78","555.64","","-0.84%"
"01/31/1996","563.25","563.81","565.74","562.33","","-0.12%"
"01/30/1996","563.90","561.56","566.81","561.56","","0.44%"
"01/29/1996","561.42","554.94","561.42","554.94","","1.24%"
"01/26/1996","554.55","549.25","554.64","545.70","","0.93%"
"01/25/1996","549.43","552.18","552.18","545.23","","-0.41%"
"01/24/1996","551.70","557.33","560.92","551.49","","-0.97%"
"01/23/1996","557.10","558.66","565.61","556.56","","-0.12%"
"01/22/1996","557.79","548.90","560.98","548.90","","1.75%"
"01/19/1996","548.19","531.57","548.39","531.57","","3.16%"
"01/18/1996","531.38","533.86","535.39","529.48","","-0.46%"
"01/17/1996","533.86","532.91","538.20","530.76","","0.19%"
"01/16/1996","532.86","540.10","542.10","532.80","","-1.25%"
"01/15/1996","539.62","541.24","541.41","535.94","","-0.32%"
"01/12/1996","541.33","534.72","545.11","534.72","","1.47%"
"01/11/1996","533.48","529.44","533.48","523.28","","0.65%"
"01/10/1996","530.03","545.91","545.91","526.80","","-3.08%"
"01/09/1996","546.88","558.56","558.94","546.64","","-2.09%"
"01/08/1996","558.56","555.60","561.59","555.60","","0.63%"
"01/05/1996","555.07","552.51","556.90","548.48","","0.45%"
"01/04/1996","552.61","564.06","564.06","551.43","","-2.05%"
"01/03/1996","564.17","544.64","573.62","544.53","","4.34%"
"01/02/1996","540.72","519.61","541.64","519.61","","4.19%"
"12/28/1995","518.96","517.29","518.96","512.72","","0.35%"
"12/27/1995","517.14","518.62","522.78","515.83","","-0.20%"
"12/26/1995","518.16","515.29","518.23","509.08","","0.19%"
"12/22/1995","517.20","516.23","522.66","516.07","","0.27%"
"12/21/1995","515.81","508.79","515.81","505.98","","1.38%"
"12/20/1995","508.79","489.53","510.79","489.53","","4.15%"
"12/19/1995","488.50","487.68","491.60","487.66","","0.35%"
"12/18/1995","486.81","485.21","486.91","480.91","","0.33%"
"12/15/1995","485.21","478.02","485.34","475.89","","1.49%"
"12/14/1995","478.09","478.08","479.00","474.03","","-0.01%"
"12/13/1995","478.15","473.11","481.11","473.11","","1.08%"
"12/12/1995","473.04","462.15","473.05","462.15","","2.44%"
"12/11/1995","461.76","463.79","463.93","458.01","","-0.41%"
"12/07/1995","463.66","468.84","468.84","459.55","","-1.22%"
"12/06/1995","469.38","471.01","474.73","469.32","","-0.33%"
"12/05/1995","470.92","472.40","472.96","468.56","","-0.24%"
"12/04/1995","472.06","467.92","475.67","467.92","","0.88%"
"12/01/1995","467.92","472.20","476.58","467.36","","-0.91%"
"11/30/1995","472.20","471.02","476.37","471.02","","0.25%"
"11/29/1995","471.02","452.01","471.02","452.01","","4.66%"
"11/28/1995","450.05","452.58","452.58","447.18","","-0.56%"
"11/27/1995","452.58","451.91","453.15","449.93","","0.02%"
"11/24/1995","452.47","451.71","456.64","448.34","","0.18%"
